Region,School,Snumber,BEL12,MAT12,informatics12,IT12,Code,ClassName,TypeClass,Profil,FormulaRaw,CodeProfession,StudyForm,FirstLang,SecondLang,Formula_modified,YourScore,MinLY,MaxLY
КРАСНО СЕЛО,"132. Средно училище ""Ваня Войнова""",2209132,3.69,0,0,3.28,3191,Физическо възпитание и спорт - АЕ,профилирана,Физическо възпитание и спорт,(1 * БЕЛ + 1 * МАТ + 2 * СПО) + (1 * БЗО + 1 * ФВС),80161,дневна,Английски език,разширено,(1 * BELNVO + 1 * MATNVO + 2 * СПО) + (1 * Biology + 1 * ФВС),#NAME?,,
КРАСНО СЕЛО,"132. Средно училище ""Ваня Войнова""",2209132,3.69,0,0,3.28,4283,Пространствен дизайн,професионална,Пространствен дизайн,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),2140109,дневна,Английски език,без инт. и без разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Art + 1 * IT),338,297,375.75
КРАСНО СЕЛО,"203 Профилирана езикова гимназия ""Свети Методий""",2209305,4.2,0,0,0,2904,"Чужди езици - АЕ интензивно,  НЕ или ИЕ",профилирана,Чужди езици,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),80071,дневна,Английски език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * English),327,336,386
КРАСНО СЕЛО,"203 Профилирана езикова гимназия ""Свети Методий""",2209305,4.2,0,0,0,2909,"Природни науки -  ИЕ интензивно, НЕ или АЕ",профилирана,Природни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80131,дневна,Испански език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,301,378
КРАСНО СЕЛО,"203 Профилирана езикова гимназия ""Свети Методий""",2209305,4.2,0,0,0,2910,"Предприемачески - АЕ интензивно, ИЕ или НЕ",профилирана,Предприемачески,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ГИ),80171,дневна,Английски език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * Geo),338,328.75,364.25
КРАСНО СЕЛО,"203 Профилирана езикова гимназия ""Свети Методий""",2209305,4.2,0,0,0,3271,"Природни науки - АЕ интензивно, ИЕ или НЕ",профилирана,Природни науки,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * БЗО),80131,дневна,Английски език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * Biology),327,330,390.5
КРАСНО СЕЛО,"203 Профилирана езикова гимназия ""Свети Методий""",2209305,4.2,0,0,0,4980,"Обществени науки - АЕ интензивно,  ИЕ или НЕ",профилирана,Обществени науки,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ИЦ),80091,дневна,Английски език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * History),338,,
КРЕМИКОВЦИ,"85 Средно училище ""Отец Паисий""",2210085,3.26,0,0,0,1929,"Търговия на едро и дребно - АЕ, РЕ",професионална,Търговия на едро и дребно,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ГИ),3410401,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * Geo),338,89,289.5
КРЕМИКОВЦИ,117. СУ,2210117,4.11,0,5.67,0,975,Предприемачески,профилирана,Предприемачески,(3 * БЕЛ + 1 * МАТ) + (1 * КМИТ + 1 * ЧЕз),80171,дневна,Английски език,без инт. и без разширено,(3 * BELNVO + 1 * MATNVO) + (1 * IT + 1 * English),327,102,265.5
ЛОЗЕНЕЦ,"21 СРЕДНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ""",2211021,4.73,0,0,0,906,"Предприемачески - АЕ интензивно, ИЕ",профилирана,Предприемачески,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80171,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,334,366
ЛОЗЕНЕЦ,"21 СРЕДНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ""",2211021,4.73,0,0,0,3676,"Предприемачески - ИЕ интензивно, АЕ",профилирана,Предприемачески,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80171,дневна,Испански език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,330.5,358.5
ЛОЗЕНЕЦ,"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ""ДОБРИ ВОЙНИКОВ""",2211035,5.4,4.48,0,0,388,"Чужди езици - НЕ интензивно, РЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Немски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,439,450
ЛОЗЕНЕЦ,"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ""ДОБРИ ВОЙНИКОВ""",2211035,5.4,4.48,0,0,389,"Чужди езици - интензивно НЕ,  РЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Немски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,432,447
ЛОЗЕНЕЦ,"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ""ДОБРИ ВОЙНИКОВ""",2211035,5.4,4.48,0,0,390,"Чужди езици - ФЕ интензивно, РЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Френски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,427.5,427.5
ЛОЗЕНЕЦ,"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ""ДОБРИ ВОЙНИКОВ""",2211035,5.4,4.48,0,0,392,"Природни науки -  интензивно ФЕ, РЕ",профилирана,Природни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80131,дневна,Френски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,412,425
ЛОЗЕНЕЦ,"35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ""ДОБРИ ВОЙНИКОВ""",2211035,5.4,4.48,0,0,3505,"Природни науки - БЗО ХООС интензивно НЕ, РЕ",профилирана,Природни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80131,дневна,Немски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,420,433.5
ЛОЗЕНЕЦ,"Национална природо-математическа гимназия ""Академик Любомир Чакалов""",2211304,5.43,5.29,4.53,5.08,814,Математически - АЕ М Инф,профилирана,Математически,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),80121,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Bul + 1 * Math),265,484,492.5
ЛОЗЕНЕЦ,"Национална природо-математическа гимназия ""Академик Любомир Чакалов""",2211304,5.43,5.29,4.53,5.08,821,Математически - НЕ М Инф,профилирана,Математически,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),80121,дневна,Немски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Bul + 1 * Math),265,482.75,493
ЛОЗЕНЕЦ,"Национална природо-математическа гимназия ""Академик Любомир Чакалов""",2211304,5.43,5.29,4.53,5.08,830,Математически - АЕ ФА М,профилирана,Математически,"(1 * БЕЛ + 2 * МАТ + 1 * НПМГ, Ф) + (1 * М + 1 * ФА) или (1 * БЕЛ + 2 * МАТ + 1 * ФИЗ, ОК) + (1 * М + 1 * ФА)",80121,дневна,Английски език,разширено,"(1 * BELNVO + 2 * MATNVO + 1 * НПМГ, Ф) + (1 * Math + 1 * Physics) или (1 * Bul + 2 * Math + 1 * ФИЗ, ОК) + (1 * Math + 1 * Physics)",,444.25,481
ЛОЗЕНЕЦ,"Национална природо-математическа гимназия ""Академик Любомир Чакалов""",2211304,5.43,5.29,4.53,5.08,835,Природни науки - АЕ БЗО ХООС,профилирана,Природни науки,"(1 * БЕЛ + 1 * МАТ + 2 * БИО, ОК) + (1 * БЗО + 1 * ХООС) или (1 * БЕЛ + 1 * МАТ + 2 * НПМГ, Б) + (1 * БЗО + 1 * ХООС)",80131,дневна,Английски език,разширено,"(1 * BELNVO + 1 * MATNVO + 2 * БИО, ОК) + (1 * Biology + 1 * Chemistry) или (1 * Bul + 1 * Math + 2 * НПМГ, Б) + (1 * Biology + 1 * Chemistry)",,462,484
ЛОЗЕНЕЦ,"Национална природо-математическа гимназия ""Академик Любомир Чакалов""",2211304,5.43,5.29,4.53,5.08,843,Природни науки - АЕ ХООС БЗО,профилирана,Природни науки,"(1 * БЕЛ + 2 * МАТ + 1 * ХИМ, ОК) + (1 * БЗО + 1 * ХООС) или (1 * БЕЛ + 2 * МАТ + 1 * НПМГ, Х) + (1 * БЗО + 1 * ХООС)",80131,дневна,Английски език,разширено,"(1 * BELNVO + 2 * MATNVO + 1 * ХИМ, ОК) + (1 * Biology + 1 * Chemistry) или (1 * Bul + 2 * Math + 1 * НПМГ, Х) + (1 * Biology + 1 * Chemistry)",,468.69,490.5
ЛОЗЕНЕЦ,"Национална природо-математическа гимназия ""Академик Любомир Чакалов""",2211304,5.43,5.29,4.53,5.08,847,Икономическо развитие - АЕ ГИ М,профилирана,Икономическо развитие,"(1 * БЕЛ + 2 * МАТ + 1 * ГЕО, ОК) + (1 * М + 1 * ГИ) или (1 * БЕЛ + 2 * МАТ + 1 * НПМГ, Г) + (1 * М + 1 * ГИ)",80101,дневна,Английски език,разширено,"(1 * BELNVO + 2 * MATNVO + 1 * ГЕО, ОК) + (1 * Math + 1 * Geo) или (1 * Bul + 2 * Math + 1 * НПМГ, Г) + (1 * Math + 1 * Geo)",,457.39,483.5
ЛОЗЕНЕЦ,"Национална природо-математическа гимназия ""Академик Любомир Чакалов""",2211304,5.43,5.29,4.53,5.08,4091,Природни науки - НЕ БЗО ХООС,профилирана,Природни науки,"(1 * БЕЛ + 1 * МАТ + 1 * НПМГ, Х + 1 * НПМГ, Б) + (1 * БЗО + 1 * ХООС)",80131,дневна,Немски език,разширено,"(1 * BELNVO + 1 * MATNVO + 1 * НПМГ, Х + 1 * НПМГ, Б) + (1 * Biology + 1 * Chemistry)",#NAME?,441.1,475.95
ЛОЗЕНЕЦ,"Професионална гимназия по облекло ""Княгиня Мария Луиза""",2211417,4.02,0,0,0,462,"Моден дизайн - ИтЕ, АЕ",професионална,Моден дизайн,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),2140108,дневна,Италиански език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Art + 1 * IT),338,0,0
ЛОЗЕНЕЦ,"Професионална гимназия по облекло ""Княгиня Мария Луиза""",2211417,4.02,0,0,0,472,"Бутикови облекла - ИтЕ, АЕ",професионална,Бутикови облекла,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),5420412,дневна,Италиански език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Art + 1 * IT),338,370.5,370.5
ЛОЗЕНЕЦ,"Професионална гимназия по облекло ""Княгиня Мария Луиза""",2211417,4.02,0,0,0,491,"Конструиране, моделиране и технология на облекло от текстил - АЕ, ФЕ",професионална,"Конструиране, моделиране и технология на облекло от текстил",(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),5420401,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Art + 1 * IT),338,280,316.25
ЛОЗЕНЕЦ,"Професионална гимназия по облекло ""Княгиня Мария Луиза""",2211417,4.02,0,0,0,505,"Сценичен костюм - АЕ, ФЕ",професионална,Сценичен костюм,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),2140113,дневна,Английски език,без инт. и без разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Art + 1 * IT),338,293,293
ЛОЗЕНЕЦ,"Професионална гимназия по облекло ""Княгиня Мария Луиза""",2211417,4.02,0,0,0,4674,"Театрален грим и перуки, АЕ, ФЕ",професионална,Театрален грим и перуки,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),2140103,дневна,Английски език,без инт. и без разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Art + 1 * IT),338,361.75,361.75
ЛОЗЕНЕЦ,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ ""ХРИСТО БОТЕВ""",2211419,4.83,0,0,0,719,Строителство и архитектура - АЕ,професионална,Строителство и архитектура,(1 * БЕЛ + 3 * МАТ) + (1 * ФА + 1 * ИИ),5820101,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Physics + 1 * Art),287,458,469.25
ЛОЗЕНЕЦ,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ ""ХРИСТО БОТЕВ""",2211419,4.83,0,0,0,735,Водно строителство - АЕ,професионална,Водно строителство,(1 * БЕЛ + 3 * МАТ) + (1 * ФА + 1 * ИИ),5820103,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Physics + 1 * Art),287,405.25,444.25
ЛОЗЕНЕЦ,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ ""ХРИСТО БОТЕВ""",2211419,4.83,0,0,0,748,Транспортно строителство - АЕ,професионална,Транспортно строителство,(1 * БЕЛ + 3 * МАТ) + (1 * ФА + 1 * ИИ),5820104,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Physics + 1 * Art),287,392.25,439
ЛОЗЕНЕЦ,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ ""ХРИСТО БОТЕВ""",2211419,4.83,0,0,0,762,Геодезия - АЕ,професионална,Геодезия,(1 * БЕЛ + 3 * МАТ) + (1 * ФА + 1 * ИИ),5810101,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Physics + 1 * Art),287,424,461
ЛОЗЕНЕЦ,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ ""ХРИСТО БОТЕВ""",2211419,4.83,0,0,0,772,Парково строителство и озеленяване - АЕ,професионална,Парково строителство и озеленяване,(1 * БЕЛ + 3 * МАТ) + (1 * БЗО + 1 * ИИ),6220102,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Biology + 1 * Art),276,417,450.75
ЛОЗЕНЕЦ,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ ""ХРИСТО БОТЕВ""",2211419,4.83,0,0,0,838,Брокер недвижими имоти - АЕ,професионална,Недвижими имоти,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * ГИ),3410301,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Bul + 1 * Geo),276,366.25,421.25
ЛОЗЕНЕЦ,"СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ ""ХРИСТО БОТЕВ""",2211419,4.83,0,0,0,973,Строителство и архитектура - НЕ,професионална,Строителство и архитектура,(1 * БЕЛ + 3 * МАТ) + (1 * ФА + 1 * ИИ),5820101,дневна,Немски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Physics + 1 * Art),287,451.25,472.5
ЛОЗЕНЕЦ,НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ,2211420,4.76,0,0,0,2749,Икономическа информатика - АЕ,професионална,Икономическа информатика,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),4820101,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,389,423.5
ЛОЗЕНЕЦ,НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ,2211420,4.76,0,0,0,2754,Икономика и мениджмънт - АЕ,професионална,Икономика и мениджмънт,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),3451204,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,389.5,474
ЛОЗЕНЕЦ,НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ,2211420,4.76,0,0,0,2764,Икономика и мениджмънт - НЕ,професионална,Икономика и мениджмънт,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),3451204,дневна,Немски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,385.5,449.5
ЛОЗЕНЕЦ,НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ,2211420,4.76,0,0,0,3603,Икономическа информатика - НЕ,професионална,Икономическа информатика,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),4820101,дневна,Немски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,376,402.5
ЛОЗЕНЕЦ,НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ,2211420,4.76,0,0,0,3604,Икономика и мениджмънт - ИЕ,професионална,Икономика и мениджмънт,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),3451204,дневна,Испански език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,396,442
ЛОЗЕНЕЦ,НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ,2211420,4.76,0,0,0,4388,Оперативно счетоводство - АЕ,професионална,Оперативно счетоводство,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),3440301,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,373,461
ЛОЗЕНЕЦ,НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ,2211420,4.76,0,0,0,4717,Икономика и мениджмънт - ФЕ,професионална,Икономика и мениджмънт,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),3451204,дневна,Френски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,369,381.5
ЛЮЛИН,"27. Средно училище ""Акад. Георги Караславов""",2212027,4.24,0,0,0,2387,Софтуерни и хардуерни науки,профилирана,Софтуерни и хардуерни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80111,дневна,Английски език,без инт. и без разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,84,275
ЛЮЛИН,"37. Средно училище ""Райна Княгиня""",2212037,2.37,0,0,0,4471,"Търговия на едро и дребно - Испански език разширено, АЕ",професионална,Търговия на едро и дребно,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * КМИТ),3410401,дневна,Испански език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Geo + 1 * IT),338,245.5,245.5
ЛЮЛИН,"40 Средно училище ""Луи Пастьор""",2212040,4.02,0,0,4.97,508,"Софтуерни и хардуерни науки - АЕ интензивно, РЕ",профилирана,Софтуерни и хардуерни науки,(2 * БЕЛ + 2 * МАТ) + (1 * КМИТ + 1 * ЧЕз),80111,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * IT + 1 * English),296,232.5,324.5
ЛЮЛИН,"40 Средно училище ""Луи Пастьор""",2212040,4.02,0,0,4.97,3883,"Компютърна графика - АЕ, РЕ",професионална,Компютърна графика,(2 * БЕЛ + 2 * МАТ) + (1 * КМИТ + 1 * ЧЕз),2130601,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * IT + 1 * English),296,296,364.5
ЛЮЛИН,"56. Средно училище ""Професор Константин Иречек""",2212056,4.1,0,0,2,2200,"Икономическо развитие - АЕ интензивно, ИЕ",профилирана,Икономическо развитие,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ЧЕз),80101,дневна,Английски език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Geo + 1 * English),338,177.5,336.75
ЛЮЛИН,"56. Средно училище ""Професор Константин Иречек""",2212056,4.1,0,0,2,3640,"Електронна търговия - АЕ, НЕ",професионална,Електронна търговия,(3 * БЕЛ + 1 * МАТ) + (1 * КМИТ + 1 * ЧЕз),4820401,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * IT + 1 * English),327,185,362.5
ЛЮЛИН,"79 средно училище ""Индира Ганди""",2212079,3.24,0,0,3.39,4199,"Софтуерни и хардуерни науки - АЕ интензивно, ИЕ",профилирана,Софтуерни и хардуерни науки,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * КМИТ),80111,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Math + 1 * IT),296,154,282.5
ЛЮЛИН,"79 средно училище ""Индира Ганди""",2212079,3.24,0,0,3.39,4201,"Софтуерни и хардуерни науки - АЕ разширено, ИЕ",профилирана,Софтуерни и хардуерни науки,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * КМИТ),80111,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Math + 1 * IT),296,91,263.5
ЛЮЛИН,"90 Средно училище ""Генерал Хосе де Сан Мартин""",2212090,4.11,0,0,0,1384,"Предприемачески - ИЕ, АЕ",профилирана,Предприемачески,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * КМИТ),80171,дневна,Испански език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Geo + 1 * IT),307,226,346.5
ЛЮЛИН,"90 Средно училище ""Генерал Хосе де Сан Мартин""",2212090,4.11,0,0,0,1390,"Природни науки - АЕ, ИЕ",профилирана,Природни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),80131,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Biology + 1 * Chemistry),307,193,386
ЛЮЛИН,"96 Средно училище ""Лев Николаевич Толстой""",2212096,4.1,0,0,0,903,"Обществени науки - АЕ интензивно, ИЕ/РЕ",профилирана,Обществени науки,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),80091,дневна,Английски език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * English),327,276.25,354.75
ЛЮЛИН,"96 Средно училище ""Лев Николаевич Толстой""",2212096,4.1,0,0,0,4109,"Софтуерни и хардуерни науки - АЕ интензивно, ИЕ/РЕ",профилирана,Софтуерни и хардуерни науки,(2 * БЕЛ + 2 * МАТ) + (1 * КМИТ + 1 * ЧЕз),80111,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * IT + 1 * English),296,225.5,398
ЛЮЛИН,"96 Средно училище ""Лев Николаевич Толстой""",2212096,4.1,0,0,0,4449,"Обществени науки - ИЕ интензивно, АЕ/РЕ",профилирана,Обществени науки,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),80091,дневна,Испански език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * English),327,237.5,340.25
ЛЮЛИН,"97 Средно училище ""Братя Миладинови""",2212097,4.18,3.55,0,0,2506,Софтуерни и хардуерни науки - АЕ разширено,профилирана,Софтуерни и хардуерни науки,(3 * БЕЛ + 1 * МАТ) + (1 * КМИТ + 1 * ЧЕз),80111,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * IT + 1 * English),327,266.25,397
ЛЮЛИН,"97 Средно училище ""Братя Миладинови""",2212097,4.18,3.55,0,0,2512,Търговия (дуална) - АЕ разширено,професионална,Търговия,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * КМИТ),3451202,дуална,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Geo + 1 * IT),338,213,322.5
ЛЮЛИН,"97 Средно училище ""Братя Миладинови""",2212097,4.18,3.55,0,0,3037,Търговия (дуална) - НЕ разширено,професионална,Търговия,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * КМИТ),3451202,дуална,Немски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Geo + 1 * IT),338,151,290.5
ЛЮЛИН,"137 средно училище ""Ангел Кънчев""",2212137,4.14,0,0,3.1,1834,"Предприемачески - АЕ интензивно, НЕ",профилирана,Предприемачески,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80171,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,204,327
ЛЮЛИН,"137 средно училище ""Ангел Кънчев""",2212137,4.14,0,0,3.1,1838,"Хуманитарни науки - АЕ интензивно, НЕ",профилирана,Хуманитарни науки,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ИЦ),80081,дневна,Английски език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * History),338,230,344.25
ЛЮЛИН,"137 средно училище ""Ангел Кънчев""",2212137,4.14,0,0,3.1,1844,"Софтуерни и хардуерни науки - АЕ интензивно, НЕ",профилирана,Софтуерни и хардуерни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80111,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,141,337.25
ИЛИНДЕН,"33. Езикова гимназия ""Света София""",2212303,4.43,0,0,0,2762,"Предприемачески - АЕ интензивно, НЕ",профилирана,Предприемачески,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * КМИТ),80171,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Math + 1 * IT),296,296.5,344.5
ИЛИНДЕН,"33. Езикова гимназия ""Света София""",2212303,4.43,0,0,0,2767,"Чужди езици - АЕ интензивно, КитЕ/ГрЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,270,335.5
ИЛИНДЕН,"33. Езикова гимназия ""Света София""",2212303,4.43,0,0,0,2774,"Чужди езици - АЕ интензивно, ФЕ или РЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,289.5,358.5
ИЛИНДЕН,"33. Езикова гимназия ""Света София""",2212303,4.43,0,0,0,2778,"Чужди езици - ФЕ интензивно, АЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Френски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,278,350.5
ИЛИНДЕН,"33. Езикова гимназия ""Света София""",2212303,4.43,0,0,0,2797,"Екскурзоводско обслужване - АЕ интензивно, ИЕ",професионална,Екскурзоводско обслужване,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ГИ),8120302,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Geo),307,283.5,381
